,building_id,borough,street_name,house_number,project_id,latitude,longitude
2237,374527.0,Brooklyn,ST MARKS AVENUE,1481,66556,40.673494,-73.918516
2238,937837.0,Brooklyn,DE WITT AVENUE,373,66810,40.656358,-73.896559
2239,550159.0,Queens,138 STREET,89-15,67304,40.701291,-73.814365
2240,,Brooklyn,----,----,67364,,
2241,976713.0,Bronx,MARION AVENUE,2885,58623,40.868482,-73.88506
2242,975696.0,Brooklyn,NEW LOTS AVENUE,94,61612,40.657971,-73.901754
2243,974500.0,Brooklyn,FULTON STREET,1618,63172,40.679651,-73.936106
2244,927005.0,Bronx,VAN CORTLANDT AVENUE EAST,150,63751,,
2245,44024.0,Manhattan,WEST END AVENUE,483,67231,40.787072,-73.9792
2246,,Queens,----,----,67278,,
2247,,Brooklyn,----,----,67279,,
2248,966625.0,Brooklyn,HART STREET,88,67305,40.693249,-73.948022
2249,564090.0,Queens,157 STREET,116-51,62210,40.684426,-73.785387
2250,810950.0,Queens,157 STREET,116-11,62210,40.684985,-73.786301
2251,810951.0,Queens,157 STREET,116-31,62210,40.68474,-73.785898
2252,984304.0,Bronx,COMMONWEALTH AVENUE,1111,64436,40.82802,-73.867385
2253,984305.0,Bronx,COMMONWEALTH AVENUE,1115,64436,40.828125,-73.86741
2254,984306.0,Bronx,ROSEDALE AVENUE,1120,64436,40.828084,-73.868368
2255,947629.0,Brooklyn,SOUTH 4 STREET,94,67306,40.712326,-73.96412
2256,,Queens,----,----,67348,,
2257,,Brooklyn,----,----,67415,,
2258,1182.0,Manhattan,2 AVENUE,2086,48885,40.791363,-73.941885
2259,1946.0,Manhattan,3 AVENUE,1925,48885,40.791666,-73.944594
2260,804638.0,Manhattan,EAST 106 STREET,225,48885,40.791073,-73.943475
2261,804639.0,Manhattan,EAST 106 STREET,315,48885,40.790265,-73.941561
2262,804640.0,Manhattan,EAST 106 STREET,325,48885,40.790086,-73.941139
2263,804647.0,Manhattan,EAST 108 STREET,324,48885,40.791403,-73.940332
2264,804648.0,Manhattan,EAST 108 STREET,334,48885,40.791244,-73.939957
2265,804717.0,Manhattan,EAST 106 STREET,211,48885,40.79137,-73.944179
2266,804823.0,Manhattan,1 AVENUE,2065,48885,40.790017,-73.939792
2267,804824.0,Manhattan,1 AVENUE,2075,48885,40.790376,-73.939532
2268,805279.0,Manhattan,2 AVENUE,2075,48885,40.791067,-73.942128
2269,805280.0,Manhattan,SECOND AVENUE,2078,48885,40.791036,-73.942124
2270,805281.0,Manhattan,2 AVENUE,2081,48885,40.791371,-73.941907
2271,805394.0,Manhattan,3 AVENUE,1945,48885,40.792374,-73.944073
2272,977056.0,Queens,90 AVENUE,148-31,64793,40.703334,-73.806836
2273,32960.0,Manhattan,WEST 43 STREET,127,64796,40.755873,-73.984454
2274,108749.0,Bronx,SENECA AVENUE,1314,66564,40.81894,-73.886981
2275,,Queens,----,----,67370,,
2276,820177.0,Brooklyn,MALTA STREET,21,58555,40.659821,-73.895858
2277,927141.0,Brooklyn,MOTHER GASTON BOULEVARD,299,58555,40.672034,-73.907461
2278,927146.0,Brooklyn,VERMONT STREET,668,58555,40.662924,-73.891571
2279,927153.0,Brooklyn,BERGEN STREET,1915,58555,40.674353,-73.917823
2280,927165.0,Brooklyn,HINSDALE STREET,655,58555,40.658683,-73.897294
2281,927610.0,Brooklyn,ST MARKS AVENUE,1633,58555,40.673183,-73.912845
2282,927613.0,Brooklyn,HINSDALE STREET,642,58555,40.658949,-73.897384
2283,927614.0,Brooklyn,LINDEN BOULEVARD,1745,58555,40.657561,-73.897829
2284,927732.0,Brooklyn,DEAN STREET,2164,58555,40.675008,-73.915778
2285,927741.0,Brooklyn,ALABAMA AVENUE,650,58555,40.660042,-73.894971
2286,927966.0,Brooklyn,HINSDALE STREET,653,58555,40.658719,-73.897301
2287,965966.0,Brooklyn,MOTHER GASTON BOULEVARD,273,58555,40.672633,-73.907615
