,project_id,project_name,project_start_date,project_completion_date,postcode,bbl
1390,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,2019-06-27T00:00:00.000,,11216.0,3018100007.0
1391,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,2019-06-27T00:00:00.000,,11216.0,3018200004.0
1392,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,2019-06-27T00:00:00.000,,11216.0,3018460006.0
1393,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,2019-06-27T00:00:00.000,,11216.0,3018460005.0
1394,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,2019-06-27T00:00:00.000,,11212.0,3036380050.0
1395,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,2019-06-27T00:00:00.000,,11212.0,3036390022.0
1396,66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,2019-06-27T00:00:00.000,,11205.0,3018880001.0
1397,67459,5 TELLERS HDFC INC.GHPP.FY19,2019-06-27T00:00:00.000,,10451.0,2024210022.0
1398,67459,5 TELLERS HDFC INC.GHPP.FY19,2019-06-27T00:00:00.000,,10451.0,2024210024.0
1399,67523,SUS. 1769 JEROME AVE,2019-06-27T00:00:00.000,,10453.0,2028610163.0
1400,67636,2BT HDFC.YR15.FY19,2019-06-27T00:00:00.000,,10002.0,1002480015.0
1401,68657,128 HURON STREET,2019-06-27T00:00:00.000,2019-06-27T00:00:00.000,11222.0,3025320024.0
1402,68658,BOERUM RESIDENCE LLC,2019-06-27T00:00:00.000,,11206.0,3030700033.0
1403,68658,BOERUM RESIDENCE LLC,2019-06-27T00:00:00.000,,11206.0,3030700032.0
1404,68658,BOERUM RESIDENCE LLC,2019-06-27T00:00:00.000,,11206.0,3030700031.0
1405,68711,CONFIDENTIAL,2019-06-27T00:00:00.000,2019-11-18T00:00:00.000,,
1406,63777,APEX PLACE,2019-06-26T00:00:00.000,,,
1407,63777,APEX PLACE,2019-06-26T00:00:00.000,,11375.0,4021590002.0
1408,63777,APEX PLACE,2019-06-26T00:00:00.000,,11375.0,4021590020.0
1409,67154,2126 MAPES AVENUE,2019-06-26T00:00:00.000,2021-01-13T00:00:00.000,10460.0,2031110035.0
1410,67805,1520 SEDGWICK AVENUE HDFC.PLP.FY19,2019-06-26T00:00:00.000,2019-06-26T00:00:00.000,10453.0,2028800017.0
1411,68698,CONFIDENTIAL,2019-06-26T00:00:00.000,,,
1412,68700,CONFIDENTIAL,2019-06-26T00:00:00.000,,,
1413,68709,CONFIDENTIAL,2019-06-26T00:00:00.000,2020-01-07T00:00:00.000,,
1414,61678,PARK HAVEN,2019-06-25T00:00:00.000,,10454.0,2022680027.0
1415,68211,HALLETTS POINT 7,2019-06-25T00:00:00.000,,,
1416,68347,HIGHBRIDGE-1133 OGDEN AVENUE.HPO.FY19,2019-06-25T00:00:00.000,2019-06-25T00:00:00.000,10452.0,2025260090.0
1417,68649,1176 NELSON AVENUE,2019-06-25T00:00:00.000,2019-10-01T00:00:00.000,10452.0,2025150003.0
1418,68650,669 MACDONOUGH STREET,2019-06-25T00:00:00.000,2019-06-25T00:00:00.000,11233.0,3014970064.0
1419,68694,CONFIDENTIAL,2019-06-25T00:00:00.000,,,
1420,68703,CONFIDENTIAL,2019-06-25T00:00:00.000,2019-11-21T00:00:00.000,,
1421,68718,CONFIDENTIAL,2019-06-25T00:00:00.000,,,
1422,54577,1019 FULTON STREET,2019-06-24T00:00:00.000,,11238.0,3019910007.0
1423,65320,BREAKING GROUND.453 EAST 142ND ST.BETANCES V,2019-06-24T00:00:00.000,,10454.0,
1424,67458,RB HARMAN HDFC.GHPP.FY19,2019-06-24T00:00:00.000,,11237.0,3032780036.0
1425,67458,RB HARMAN HDFC.GHPP.FY19,2019-06-24T00:00:00.000,,11221.0,3033220028.0
1426,59104,THE BRONXWOOD TOWER INC.HRP.FY19,2019-06-21T00:00:00.000,,10466.0,2050000001.0
1427,60824,CONFIDENTIAL,2019-06-21T00:00:00.000,,,
1428,66565,MHANY DUMONT HDFC.PLP.FY19,2019-06-21T00:00:00.000,2021-02-02T00:00:00.000,11207.0,3040800023.0
1429,66565,MHANY DUMONT HDFC.PLP.FY19,2019-06-21T00:00:00.000,2021-02-02T00:00:00.000,11208.0,3040200032.0
1430,66565,MHANY DUMONT HDFC.PLP.FY19,2019-06-21T00:00:00.000,2021-02-02T00:00:00.000,11207.0,3040800024.0
1431,66565,MHANY DUMONT HDFC.PLP.FY19,2019-06-21T00:00:00.000,2021-02-02T00:00:00.000,11207.0,3040800025.0
1432,66565,MHANY DUMONT HDFC.PLP.FY19,2019-06-21T00:00:00.000,2021-02-02T00:00:00.000,11207.0,3040800026.0
1433,66565,MHANY DUMONT HDFC.PLP.FY19,2019-06-21T00:00:00.000,2021-02-02T00:00:00.000,11207.0,3040800027.0
1434,66565,MHANY DUMONT HDFC.PLP.FY19,2019-06-21T00:00:00.000,2021-02-02T00:00:00.000,11207.0,3040800029.0
1435,68641,1857 BARNES AVENUE APARTMENTS,2019-06-21T00:00:00.000,2019-09-09T00:00:00.000,10462.0,2040530047.0
1436,68714,CONFIDENTIAL,2019-06-21T00:00:00.000,,,
1437,61641,CASA PASIVA LLC.YR15.FY19,2019-06-20T00:00:00.000,,11221.0,3033230011.0
1438,61641,CASA PASIVA LLC.YR15.FY19,2019-06-20T00:00:00.000,,11221.0,3033230014.0
1439,61641,CASA PASIVA LLC.YR15.FY19,2019-06-20T00:00:00.000,,11221.0,3033230017.0
1440,61641,CASA PASIVA LLC.YR15.FY19,2019-06-20T00:00:00.000,,11221.0,3032860016.0
1441,61641,CASA PASIVA LLC.YR15.FY19,2019-06-20T00:00:00.000,,11221.0,3032760041.0
1442,61641,CASA PASIVA LLC.YR15.FY19,2019-06-20T00:00:00.000,,11221.0,3032760039.0
1443,61641,CASA PASIVA LLC.YR15.FY19,2019-06-20T00:00:00.000,,11221.0,3033220026.0
1444,61641,CASA PASIVA LLC.YR15.FY19,2019-06-20T00:00:00.000,,11221.0,3032430048.0
1445,61641,CASA PASIVA LLC.YR15.FY19,2019-06-20T00:00:00.000,,11221.0,3033230017.0
1446,67462,368 E 8TH ST HDFC.GHPP.FY19,2019-06-20T00:00:00.000,,10009.0,1003770016.0
1447,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2048830124.0
1448,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048790071.0
1449,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2045950004.0
1450,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2045950115.0
1451,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2045950114.0
1452,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2048830126.0
1453,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2048830125.0
1454,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2048830227.0
1455,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2046720040.0
1456,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10475.0,2052630185.0
1457,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10475.0,2052630184.0
1458,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10475.0,2052630183.0
1459,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10475.0,2052630182.0
1460,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047080005.0
1461,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047080008.0
1462,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047080181.0
1463,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10475.0,2052630176.0
1464,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10475.0,2052630177.0
1465,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10475.0,2052630178.0
1466,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10475.0,2052630179.0
1467,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047080182.0
1468,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2049010017.0
1469,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2049010020.0
1470,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046710075.0
1471,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046710073.0
1472,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2049010018.0
1473,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2049030021.0
1474,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2049030020.0
1475,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2049030022.0
1476,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046110160.0
1477,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046110060.0
1478,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046110159.0
1479,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046110158.0
1480,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046110157.0
1481,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046110156.0
1482,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047960140.0
1483,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047960137.0
1484,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048790171.0
1485,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047960139.0
1486,67483,STAGG 1 - AMANDA'S COVE.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047960138.0
1487,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2044500014.0
1488,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2049820089.0
1489,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2049820090.0
1490,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2049820091.0
1491,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2044470036.0
1492,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047230141.0
1493,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047230140.0
1494,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047230142.0
1495,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047230144.0
1496,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2046690071.0
1497,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047230143.0
1498,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2050990108.0
1499,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2050990019.0
1500,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046850161.0
1501,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2046690072.0
1502,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046850162.0
1503,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2045440142.0
1504,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2045440144.0
1505,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2045440140.0
1506,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048700040.0
1507,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048700041.0
1508,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2049820092.0
1509,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047620161.0
1510,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2044500112.0
1511,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047160118.0
1512,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047620160.0
1513,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2049580012.0
1514,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2045960051.0
1515,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2044500113.0
1516,67484,STAGG 2 - JUSTIN'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10470.0,2051070058.0
1517,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048590063.0
1518,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048590064.0
1519,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2046670074.0
1520,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2046680042.0
1521,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2046680044.0
1522,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2046670075.0
1523,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048600167.0
1524,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048600170.0
1525,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048600027.0
1526,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048600026.0
1527,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048340044.0
1528,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048340046.0
1529,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2044340010.0
1530,67487,STAGG 4 - TYLER'S BRONX.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2044340011.0
1531,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048520062.0
1532,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10470.0,2051070054.0
1533,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2046990001.0
1534,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048650169.0
1535,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048650174.0
1536,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2050280015.0
1537,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2046670066.0
1538,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10467.0,2046670065.0
1539,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047550066.0
1540,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10469.0,2047550065.0
1541,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048400069.0
1542,67618,STAGG 3 - MICKEY'S CORNER.HPO.FY19,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,10466.0,2048400070.0
1543,68651,CONFIDENTIAL,2019-06-20T00:00:00.000,2019-06-20T00:00:00.000,,
1544,68696,CONFIDENTIAL,2019-06-20T00:00:00.000,,,
1545,67752,JENNINGS TERRACE GARDENS HDFC.GHPP.FY19,2019-06-19T00:00:00.000,,10459.0,2029620060.0
1546,67752,JENNINGS TERRACE GARDENS HDFC.GHPP.FY19,2019-06-19T00:00:00.000,,10459.0,2029620054.0
1547,67752,JENNINGS TERRACE GARDENS HDFC.GHPP.FY19,2019-06-19T00:00:00.000,,10459.0,2029620052.0
1548,68640,15 CEDAR STREET APARTMENTS,2019-06-19T00:00:00.000,2021-06-17T00:00:00.000,11221.0,3032260037.0
1549,68654,CONFIDENTIAL,2019-06-19T00:00:00.000,2019-06-19T00:00:00.000,,
1550,68679,CONFIDENTIAL,2019-06-19T00:00:00.000,2020-01-13T00:00:00.000,,
1551,68715,CONFIDENTIAL,2019-06-19T00:00:00.000,2020-01-09T00:00:00.000,,
1552,68717,CONFIDENTIAL,2019-06-19T00:00:00.000,,,
1553,68638,14-45 31ST AVENUE,2019-06-18T00:00:00.000,2019-08-05T00:00:00.000,11106.0,4005340106.0
1554,68639,2825 SNYDER AVENUE,2019-06-18T00:00:00.000,2019-10-07T00:00:00.000,11226.0,3051080056.0
1555,65275,1025-1027 LEGGETT AVE HDFC.PLP.FY19,2019-06-17T00:00:00.000,,10455.0,2027200041.0
1556,68635,2823 SNYDER AVENUE,2019-06-17T00:00:00.000,2019-10-07T00:00:00.000,11226.0,3051080057.0
1557,68637,76 PALMETTO STREET APARTMENTS,2019-06-17T00:00:00.000,2019-07-26T00:00:00.000,11221.0,3033490020.0
1558,68653,CONFIDENTIAL,2019-06-17T00:00:00.000,2019-06-17T00:00:00.000,,
1559,67685,601 WEST 29TH STREET,2019-06-14T00:00:00.000,,10001.0,1006750012.0
1560,68633,1207 BROADWAY,2019-06-14T00:00:00.000,2019-07-08T00:00:00.000,11221.0,3032730005.0
1561,68634,2325 BEAUMONT AVENUE APARTMENTS,2019-06-14T00:00:00.000,2020-01-09T00:00:00.000,10458.0,2030890051.0
1562,68688,CONFIDENTIAL,2019-06-14T00:00:00.000,2019-12-09T00:00:00.000,,
1563,68719,CONFIDENTIAL,2019-06-14T00:00:00.000,2019-12-07T00:00:00.000,,
1564,63252,37 AVENUE B HDFC.HRP.FY19,2019-06-13T00:00:00.000,,10009.0,1003860001.0
1565,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10027.0,1019370036.0
1566,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10027.0,1019170002.0
1567,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10027.0,1019170004.0
1568,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10027.0,1019380033.0
1569,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10027.0,1019170064.0
1570,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10027.0,1019380034.0
1571,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10027.0,1019380035.0
1572,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10027.0,1019380036.0
1573,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10030.0,1019410029.0
1574,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10030.0,1019410030.0
1575,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10030.0,1019410031.0
1576,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10030.0,1019410032.0
1577,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10030.0,1019410033.0
1578,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10030.0,1019410034.0
1579,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10030.0,1020300031.0
1580,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10030.0,1019380039.0
1581,68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10030.0,1019380041.0
1582,68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10033.0,1021760054.0
1583,68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10032.0,1021220084.0
1584,68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10032.0,1021280008.0
1585,68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10032.0,1021410048.0
1586,68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10033.0,1021330030.0
1587,68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10040.0,1021690034.0
1588,68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10040.0,1021690029.0
1589,68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10032.0,1021220088.0
1590,68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,10033.0,1021430009.0
1591,68631,378 HARMAN STREET,2019-06-13T00:00:00.000,2019-07-17T00:00:00.000,11237.0,3032900015.0
1592,68632,GLORIA WILLOUGHBY APARTMENTS,2019-06-13T00:00:00.000,2021-04-09T00:00:00.000,11237.0,
1593,68685,CONFIDENTIAL,2019-06-13T00:00:00.000,2019-11-02T00:00:00.000,,
